DATE_FROM;DATE_TO;TYPE_OF_RESERVES;PRODUCT;OFFERED_CAPACITY_PRICE_[EUR/MW];OFFERED_CAPACITY_[MW];ALLOCATED_CAPACITY_[MW];COUNTRY;SETTLEMENTCAPACITY_PRICE_[EUR/MW];NOTE
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;2,04;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;2,08;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;2,08;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;2,12;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;2,16;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;2,16;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;2,20;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;2,24;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;2,28;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;2,28;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;2,32;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;2,36;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;2,36;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;2,40;3;3;CZ;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;2,40;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;2,44;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;2,48;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;2,48;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;2,50;2;2;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;2,52;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;2,56;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;2,56;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;2,60;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;2,64;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;2,68;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;2,68;2;2;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;2,76;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;2,88;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;2,96;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;3,00;1;1;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;3,04;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;3,16;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;3,24;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;3,25;15;15;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;3,29;15;15;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;3,33;15;15;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;3,36;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;3,44;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;3,56;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;3,60;5;5;AT;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;3,64;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;3,76;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;3,76;15;15;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;3,78;15;15;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;3,79;15;15;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;3,81;15;15;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;3,84;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;3,96;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;4,00;3;3;CZ;25,58;INDIVISIBLE
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;4,00;6;6;CZ;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;4,00;23;23;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;4,00;1;1;NL;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;4,00;5;5;AT;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;4,40;5;5;AT;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;4,52;8;8;CZ;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;4,80;1;1;AT;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;4,84;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;4,92;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;4,96;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;5,00;7;7;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;5,00;2;2;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;5,00;10;10;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;5,00;2;2;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;5,00;2;2;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;5,00;9;9;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;5,00;15;15;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;5,00;7;7;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;5,04;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;5,12;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;5,20;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;5,23;2;2;NL;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;5,55;3;3;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;6,00;4;4;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;6,50;19;19;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;6,80;5;5;AT;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;7,00;8;8;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;7,00;5;5;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;7,20;5;5;AT;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;7,59;6;6;NL;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;7,60;2;2;AT;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;8,00;2;2;AT;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;8,40;4;4;AT;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;8,71;9;9;NL;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;8,80;20;20;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;9,04;1;1;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;9,20;4;4;AT;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;9,33;1;1;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;9,33;1;1;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;10,00;4;4;AT;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;10,00;5;5;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;10,00;3;3;NL;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;10,00;17;17;NL;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;10,00;1;1;CH;103,70;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;10,00;3;3;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;10,00;3;3;CH;103,70;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;10,14;2;2;NL;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;10,35;1;1;BE;54,56;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;10,40;5;5;AT;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;10,80;5;5;AT;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;11,00;25;25;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;11,00;18;18;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;11,16;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;11,20;1;1;NL;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;11,20;2;2;AT;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;11,32;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;11,48;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;11,64;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;11,80;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;11,96;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;12,12;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;12,28;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;12,40;2;2;AT;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;12,44;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;12,60;7;7;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;13,60;4;4;AT;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;14,00;2;2;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;15,00;5;5;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;15,36;7;3;FR;15,36;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;17,20;2;2;AT;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;18,40;8;8;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;19,10;9;9;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;20,00;14;14;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;20,20;12;12;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;20,44;11;11;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;20,66;5;5;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;20,82;4;4;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;21,00;4;4;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;21,40;5;5;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;21,58;1;1;BE;54,56;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;21,60;4;4;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;21,80;4;4;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;22,00;3;3;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;22,38;9;9;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;22,75;8;8;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;23,13;8;8;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;23,50;8;8;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;23,55;1;1;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;23,55;1;1;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;23,88;7;7;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;24,23;1;1;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;24,25;7;7;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;24,56;1;1;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;24,63;5;5;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;24,90;1;1;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;25,00;8;8;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;25,00;5;5;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;25,00;5;5;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;25,00;1;1;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;25,00;5;5;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;25,58;1;1;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;25,58;1;1;DE;25,58;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;35,56;1;1;BE;54,56;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;40,00;1;1;BE;54,56;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;41,04;1;1;BE;54,56;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;42,08;1;1;BE;54,56;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;43,12;1;1;BE;54,56;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;44,00;6;6;CH;103,70;INDIVISIBLE
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;44,16;1;1;BE;54,56;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;45,20;1;1;BE;54,56;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;46,24;1;1;BE;54,56;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;47,28;1;1;BE;54,56;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;47,55;1;1;BE;54,56;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;48,32;1;1;BE;54,56;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;49,36;1;1;BE;54,56;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;49,70;1;1;BE;54,56;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;50,40;1;1;BE;54,56;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;51,44;1;1;BE;54,56;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;52,48;1;1;BE;54,56;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;52,70;1;1;CH;103,70;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;53,52;1;1;BE;54,56;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;54,30;1;1;BE;54,56;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;54,56;1;1;BE;54,56;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;61,30;1;1;CH;103,70;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;62,00;2;2;CH;103,70;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;70,00;1;1;CH;103,70;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;78,70;1;1;CH;103,70;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;87,30;1;1;CH;103,70;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;96,00;1;1;CH;103,70;
23/03/2025;23/03/2025;FCR;NEGPOS_20_24;103,70;1;1;CH;103,70;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,00;10;10;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,00;11;11;NL;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,00;1;1;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,00;2;2;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,00;6;6;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,00;2;2;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,00;2;2;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,00;1;1;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,00;1;1;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,00;12;12;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,00;1;1;BE;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,00;6;6;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,00;1;1;NL;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,00;1;1;NL;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,00;1;1;NL;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,00;10;10;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,00;8;8;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,00;5;5;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,00;2;2;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,00;32;32;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,00;2;2;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,00;1;1;BE;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,00;2;2;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,00;3;3;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,00;62;62;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,00;1;1;BE;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,00;1;1;BE;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,00;1;1;BE;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,01;2;2;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,04;2;2;CZ;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,04;10;10;CZ;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,20;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,25;1;1;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,25;1;1;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,25;1;1;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,40;5;5;CZ;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,40;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,50;19;19;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,60;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,76;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;0,96;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,00;1;1;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,00;1;1;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,00;20;20;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,00;14;14;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,00;1;1;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,00;1;1;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,00;4;4;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,00;1;1;AT;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,00;1;1;AT;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,00;2;2;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,00;1;1;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,00;1;1;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,00;1;1;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,00;1;1;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,00;1;1;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,00;1;1;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,00;1;1;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,00;1;1;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,00;1;1;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,00;1;1;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,00;1;1;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,00;1;1;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,00;1;1;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,00;1;1;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,00;1;1;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,00;1;1;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,00;1;1;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,00;1;1;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,00;1;1;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,00;2;2;CH;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,00;4;4;DK;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,00;1;1;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,16;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,36;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,50;6;6;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,56;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,56;18;18;CZ;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,76;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;1,96;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;2,00;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;2,00;1;1;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;2,00;15;15;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;2,04;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;2,08;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;2,12;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;2,16;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;2,16;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;2,20;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;2,24;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;2,28;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;2,30;20;20;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;2,32;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;2,32;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;2,36;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;2,40;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;2,40;3;3;CZ;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;2,44;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;2,48;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;2,50;2;2;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;2,52;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;2,52;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;2,56;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;2,60;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;2,64;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;2,72;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;2,92;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;3,00;1;1;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;3,12;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;3,21;15;15;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;3,32;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;3,33;15;15;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;3,52;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;3,59;15;15;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;3,60;5;5;AT;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;3,64;15;15;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;3,68;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;3,70;15;15;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;3,71;15;15;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;3,84;15;15;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;3,88;7;7;FR;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;4,00;23;23;DE;51,72;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;4,00;6;6;CZ;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;4,00;5;5;AT;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;4,00;1;1;NL;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;4,00;3;3;CZ;54,00;INDIVISIBLE
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;4,40;5;5;AT;54,00;
24/03/2025;24/03/2025;FCR;NEGPOS_00_04;4,52;8;8;CZ;54,00;
